comment,label
"But this will work for only those lines whose slope is less than 1, right?",1
"Sir, last sem due to you alone I survived algorithms. Now it seems you will help me survive Graphics as well. I desperately wish all teachers could explain like you!",1
"sir their is confusion in decision variabe p ,its initial meaning and also its next please describe it",1
sir at 36:06 isn't it p=2dy-dx. You have written p=2dx-dy. Great vedio sir keep it up.,1
Sir plz upload a video giving explanation for AI Algorithms..,1
Example at 38:00,1
"Sir, Is the below Title/book written by you? https://www.amazon.com/Data-Structures-Made-Mohammed-Abdul/dp/1546700315",1
Sir please make videos on line clipping.,1
good explanation sir can you make a series on computer graphics and their algorithm..,1
Sir please make a video on max flow min cut,1
What if (p=0),1
Dimaag hil gaya,1
Algo explaination starts at 14:46 . Thank me later,1
"int takes 2 bytes of memory so computer has to manipulate 15 bits and float takes 4 bytes so computer has to manipulate 32 bits , i think that can be the reason why float operations takes more time. Does it make sense?, but in DDA is dx and dy if both are declared then the result of division will also be an integer.",1
"there will you please upload about circle drawing algorithm, line clipping algorithm, and rotation algorithms",1
Thank you sir....for great explanation....plz make videos on other graphical theorem's like polygon filling and boundry fill algorithm.....plz sir...my exams are starting from 30 March.....plz help me sir....,1
"Sir ,pls make more videos on computer graphics ...",1
"I implemented this in C# with the Hashfunction like this, would you consider it to be a proper implementation of this algorithm ?",1
Abdul Bari is one of the best teachers of algorithms. You see his video once and you get it no matter how hard the topic is. I wish my teachers in college were like him. If Mr Bari is reading this: Sir Thank you! Can you also make videos on topics like system design?,1
using the base 10 would lead to a lot of hash collisions like :: aef and acz has the same hash function.... but if we use the base of 30 it would not be ... the probability of collision would reduce drastically.,1
"Hello, which one is more comprehensive, udemy one or this youtube?",1
sir how come the function is taking constant time for calculating the code the for the substring...it will take O(n) time as we are iterating the substring and adding the its value..plz help me understand this?,1
Please put a link for donation . I will love to donate to your channel .,1
"Mr Bari, you are a good man! I pray you continue with your good work. Please let us know if there's any way we, your viewers, can help and support you.",1
Come to brazil,1
"Sir , i think you should improve your video quality and reduce sound.",1
421 * we were this close to achieving greatness *,1
2019 April? Before End Game?,1
"I don't have proof but I tried to do an alphabetical sort based on this hash function and to get no collision I multiplied by powers of 26, assuming the string will only contain lowercase characters",1
"Thank you, so much! Excellent work! Can we avoid multiplying by 10^m's by concatenating the digits? Sorry if that sounds too naive.",1
"Also one more thing, we can still have spurious hits, although chances are very less. For example hash code for 'dab' = 421 and hash code for 'dak' also = 421.",1
"Great explanation sir. Just to add, the worst case time complexity will be O(mx(n-m+1)) since there are (n-m+1) possible substrings of size m, and we need 'm' number of iterations to compare each substring with our pattern. Please check this link to have crystal clear clarity https://cs.stackexchange.com/questions/10258/time-complexity-of-rabin-karp-matching-algorithm",1
"Well, after,prefix-sum-optimization---> Rabin-Karp will work in O(N)!",1
Sir can you pls make a video on string matching using naive algorithm,1
"Define Robin Karp algo for string matching modulo q=11 how many spurious hit does the Rabin Karp matcher counter in the next T=3141592653589793, nd pattern is (p=26)how can I solve?",1
Oh wait...I think Iâ€™m familiar with rolling hash fxn,1
"sir kindlly make vedio on rsa,r4,r5,blow fish,to fish algorithm",1
Sir it would be really helpful if u included the actual algorithm too,1
But still their is drawback of this function,1
DEAR SIR I WANT TO ASK THAT HOW CAN WE DECIDE THE HASH FUNCTION ? IS THERE ANY WAY OR WE HAVE TO THINK LIKE A DETECTIVE?,1
Join My C++ course on Udemy.com Price: $10.99 (â‚¹750) URL : https://www.udemy.com/cpp-deep-dive/?couponCode=LEARNCPP Course covers All the topics from Basics to Advance level. Every topic is covered in greater detail with suitable examples. Suitable for Academics and Industry,1
"But Sir, if we perform (a big number)%(2^32)..that will lead to higher chances of spurious hits..because the values of the hash function will be in a small range..say(1 to 10)..",1
sir please try to make one video lecture for string matching with finite automata,1
Sir can you make a video on string matching with finite automata?,1
Rabin-Karp is also useful for matching multiple Patterns simultaneously.,1
Koma lecture sir,1
"Thank you very much Sir, Please make videos about Computability, decidable and undecidable problems.",1
"Sir, please upload more videos on Graph Algorithms and Trees because that is the only portion every one faces most problems:- 1)Detect Cycle in a Directed Graph and Undirected Graph Algorithms like Hamiltonian, etc 2)Other types of Trees like Red-Black Trees, B+ Trees in greater depth. 3)Topological Sorting on DAG and other graph-related algorithms which you feel beneficial for us but have not yet been covered by you. If you are reading this comment, please like it so that I know you have read it.",1
Dear sir do compiler design tutorials and the way you explain is awesome,1
Anyone know what order to watch these videos? He has a playlist for Algorithms on YouTube and one for Data Structures and Algorithms on Udemy. If you take the Udemy course would that cover the YouTube as well?,1
"Sir, please make videos for mid point circle and mid point ellipse algorithm also asap.",1
"at 12:41 ,at top of recursion tree there should be 3 I think ,but then answer is wrong ,explain this??",1
Allah bhala kry is indian bhai jaan kaa inki wjha sy ye smjh aagya.,1
Awesome explanations. It would be better if you can explain why the addition is made to the diagonal element when a match is found and why the max of the other two is taken else. That helps in understanding the problem and solution deeper.,1
Wish English subtitle / Closed Captioning should be there for accessibility support,1
What's the difference in your udemy course and in these videos?,1
dayÄ± kollar aÄŸdalÄ± mÄ± aqqqqq,1
Thank you sir!! Please could you do a video on Longest increasing Subsequence also?,1
"In last else statement, why should we choose maximum value?. What is the reason to choose the maximum value?.",1
15:00 for dynamic,1
"Q1. can you please explain why we don't take ""S"" and ""T"" which are matched in first two rows? Q2. if there are repetition of any words in row or column then what to do means should we add them with diagonal element or not? please reply me ASAP, I have exam within week Thank you",1
Please also add the algorithm of the problem in the video or atleast give notes for algorithm,1
Sir i dont know who runs your audio but he's really really bad. Doesn't know what he's doing at all. Audio in almost all videos is clipping. This is not the way to boost volume level. Maybe gain on the mic is set to high but most probably not,1
"Excuse me sir. Which is the recurrence relation for the LCS algorithm ? Is it T(n,m) = T(n-1,m) + T(n,m-1) + 1 ?",1
we can solve this via backtracking too. right?,1
Great Explanation !!! But it would be more awesome if you could explain how we derived this algorithm !!!,1
"It was a really great explanation, but you could explain on the approach you took to get to the dp algorithm rather than just saying bottom up and top down!",1
"Hello, fellow community. Could this problem be solved in O(n) complexity using DP?",1
"First of all thank you so much sir for teaching this hactic problem in much easiest way. Sir, if u can provide the code for dynamic programming approach, will be thankful to you.",1
